brand,product_title,category,price,list_price,discount,rating,review_count,review_text,review_rating,sentiment_score,sentiment_label,wheel_score,handle_score,material_score,zipper_score,size_score,durability_score
Safari,Safari Polycarbonate Shell 65cm,medium,4600.0,7500.0,39,4.3,1200,Perfect for my frequent family trips. lightweight has been amazing. The zipper is sturdy and well made.,4,0.898,positive,0.535,0.695,0.717,0.565,0.792,0.695
Safari,Safari Polycarbonate Shell 65cm,medium,4600.0,7500.0,39,4.3,1200,Bought this for my business and absolutely love it. lightweight is top notch. The zipper works smoothly.,5,0.84,positive,0.59,0.688,0.831,0.4,0.718,0.787
Safari,Safari Polycarbonate Shell 65cm,medium,4600.0,7500.0,39,4.3,1200,"Disappointed with the handle wobble. After just 5 months, the wheels started giving issues.",1,0.214,negative,0.6,0.685,0.67,0.469,0.816,0.627
Safari,Safari Polycarbonate Shell 65cm,medium,4600.0,7500.0,39,4.3,1200,Amazing product! The handle quality is superb. lightweight makes travel so much easier. 5 stars!,5,0.815,positive,0.473,0.671,0.84,0.45,0.859,0.713
Safari,Safari Polycarbonate Shell 65cm,medium,4600.0,7500.0,39,4.3,1200,Excellent build quality. The durable is premium. material function is smooth and reliable. Happy customer!,5,0.735,positive,0.626,0.553,0.818,0.539,0.783,0.668
Safari,Safari Polycarbonate Shell 65cm,medium,4600.0,7500.0,39,4.3,1200,Good enough for the price paid. zipper quality is a small issue. wheels functions adequately.,3,0.593,neutral,0.618,0.604,0.798,0.443,0.734,0.734
Safari,Safari Polycarbonate Shell 65cm,medium,4600.0,7500.0,39,4.3,1200,"After 4 uses, the size broke completely. The zipper quality is terrible. Would not recommend.",3,0.263,negative,0.616,0.66,0.766,0.406,0.827,0.815
Safari,Safari Polycarbonate Shell 65cm,medium,4600.0,7500.0,39,4.3,1200,Bought this for my Mumbai and absolutely love it. lightweight is top notch. The material works smoothly.,5,0.719,positive,0.592,0.525,0.674,0.495,0.778,0.772
Safari,Safari Polycarbonate Shell 65cm,medium,4600.0,7500.0,39,4.3,1200,Not happy with this purchase. The handle wobble is very noticeable. handle quality is poor for the price.,1,0.081,negative,0.537,0.626,0.769,0.386,0.842,0.804
Safari,Safari Polycarbonate Shell 65cm,medium,4600.0,7500.0,39,4.3,1200,Great luggage! The lightweight exceeded my expectations. Would definitely recommend to anyone looking for mid-premium options.,5,0.84,positive,0.606,0.537,0.781,0.424,0.739,0.788
Safari,Safari Polycarbonate Shell 65cm,medium,4600.0,7500.0,39,4.3,1200,Bought for Goa trip but the wheel noise ruined the experience. The material stopped working mid travel.,2,0.077,negative,0.479,0.505,0.847,0.553,0.722,0.805
Safari,Safari Polycarbonate Shell 65cm,medium,4600.0,7500.0,39,4.3,1200,"Disappointed with the zipper quality. After just 3 months, the handle started giving issues.",1,0.081,negative,0.549,0.572,0.818,0.458,0.798,0.624
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Excellent build quality. The trendy design is premium. size function is smooth and reliable. Happy customer!,4,0.888,positive,0.491,0.578,0.577,0.405,0.749,0.513
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Looks good in photos but the durability issues is frustrating. size made noise from day one. Disappointing.,1,0.237,negative,0.375,0.607,0.413,0.353,0.607,0.452
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Excellent build quality. The lightweight is premium. size function is smooth and reliable. Happy customer!,5,0.659,positive,0.336,0.545,0.558,0.392,0.615,0.481
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Best luggage I have owned in years. affordable is solid and the material glides smoothly. No complaints at all.,4,0.746,positive,0.302,0.546,0.493,0.479,0.78,0.462
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Excellent build quality. The lightweight is premium. size function is smooth and reliable. Happy customer!,5,0.715,positive,0.412,0.623,0.589,0.481,0.734,0.465
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Good enough for the price paid. cheap zippers is a small issue. durability functions adequately.,3,0.434,neutral,0.31,0.579,0.409,0.375,0.624,0.441
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Works fine for basic travel. size is acceptable. Not the best but not the worst either.,4,0.386,neutral,0.304,0.637,0.515,0.321,0.692,0.376
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,"After 5 uses, the size broke completely. The durability issues is terrible. Would not recommend.",2,0.263,negative,0.314,0.499,0.561,0.465,0.655,0.501
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Excellent build quality. The trendy design is premium. size function is smooth and reliable. Happy customer!,5,0.834,positive,0.379,0.619,0.491,0.49,0.793,0.374
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Works fine for basic travel. size is acceptable. Not the best but not the worst either.,3,0.393,neutral,0.302,0.501,0.465,0.458,0.687,0.384
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Very happy with this purchase. lightweight is great value for money. Perfect size for Goa.,4,0.728,positive,0.457,0.502,0.589,0.335,0.666,0.473
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Quality has gone downhill. The cheap zippers is a deal breaker. material wobbles badly after light use.,1,0.243,negative,0.324,0.544,0.43,0.437,0.77,0.529
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Perfect for my frequent international trips. trendy design has been amazing. The size is sturdy and well made.,5,0.793,positive,0.398,0.536,0.555,0.417,0.618,0.503
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,"Decent luggage for the price. material is okay, nothing special. The wheels break easily is a minor concern.",4,0.579,neutral,0.341,0.496,0.594,0.332,0.603,0.393
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Excellent build quality. The affordable is premium. zipper function is smooth and reliable. Happy customer!,4,0.713,positive,0.418,0.586,0.572,0.472,0.662,0.441
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Average product. trendy design is decent but the durability issues needs improvement. Okay for occasional use.,3,0.628,neutral,0.377,0.57,0.524,0.361,0.68,0.364
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Excellent build quality. The affordable is premium. durability function is smooth and reliable. Happy customer!,5,0.845,positive,0.329,0.655,0.549,0.368,0.779,0.387
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Really impressed with the color options. Used it for my honeymoon trip and it held up perfectly. The durability is excellent.,4,0.73,positive,0.485,0.497,0.486,0.35,0.7,0.452
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Really impressed with the color options. Used it for my family trip and it held up perfectly. The material is excellent.,4,0.665,positive,0.377,0.666,0.439,0.358,0.635,0.405
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Good enough for the price paid. durability issues is a small issue. size functions adequately.,4,0.393,neutral,0.35,0.502,0.423,0.499,0.715,0.398
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Great luggage! The lightweight exceeded my expectations. Would definitely recommend to anyone looking for budget-mid options.,5,0.768,positive,0.344,0.645,0.538,0.419,0.634,0.391
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Amazing product! The durability quality is superb. lightweight makes travel so much easier. 5 stars!,4,0.706,positive,0.482,0.604,0.548,0.491,0.738,0.384
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Bought for family trip but the durability issues ruined the experience. The handle stopped working mid travel.,2,0.097,negative,0.303,0.575,0.467,0.356,0.653,0.365
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Bought for honeymoon trip but the durability issues ruined the experience. The size stopped working mid travel.,3,0.05,negative,0.475,0.575,0.409,0.323,0.736,0.408
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,The wheels break easily is a major problem. I expected better quality at this price point. size feels cheap.,1,0.083,negative,0.461,0.547,0.498,0.39,0.709,0.483
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Amazing product! The zipper quality is superb. lightweight makes travel so much easier. 5 stars!,4,0.74,positive,0.367,0.584,0.533,0.493,0.769,0.447
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Not happy with this purchase. The wheels break easily is very noticeable. size quality is poor for the price.,1,0.373,negative,0.471,0.612,0.428,0.42,0.649,0.498
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,"After 6 uses, the handle broke completely. The cheap zippers is terrible. Would not recommend.",1,0.354,negative,0.376,0.502,0.455,0.445,0.709,0.532
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Bought this for my family and absolutely love it. lightweight is top notch. The durability works smoothly.,4,0.767,positive,0.383,0.679,0.462,0.328,0.704,0.419
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Great luggage! The color options exceeded my expectations. Would definitely recommend to anyone looking for budget-mid options.,4,0.683,positive,0.302,0.665,0.429,0.456,0.705,0.408
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Bought this for my business and absolutely love it. lightweight is top notch. The zipper works smoothly.,4,0.89,positive,0.303,0.488,0.457,0.439,0.611,0.411
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Excellent build quality. The lightweight is premium. durability function is smooth and reliable. Happy customer!,4,0.725,positive,0.37,0.537,0.572,0.453,0.754,0.381
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Great luggage! The lightweight exceeded my expectations. Would definitely recommend to anyone looking for budget-mid options.,5,0.826,positive,0.316,0.524,0.495,0.391,0.762,0.477
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Excellent build quality. The color options is premium. wheels function is smooth and reliable. Happy customer!,4,0.829,positive,0.335,0.567,0.575,0.481,0.628,0.504
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Amazing product! The zipper quality is superb. affordable makes travel so much easier. 5 stars!,4,0.741,positive,0.359,0.665,0.492,0.357,0.756,0.517
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,"Disappointed with the durability issues. After just 4 months, the size started giving issues.",3,0.359,negative,0.443,0.574,0.486,0.404,0.682,0.356
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Looks good in photos but the durability issues is frustrating. zipper made noise from day one. Disappointing.,3,0.349,negative,0.457,0.596,0.475,0.444,0.78,0.526
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,"Disappointed with the cheap zippers. After just 4 months, the handle started giving issues.",2,0.316,negative,0.475,0.572,0.411,0.331,0.766,0.48
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Best luggage I have owned in years. trendy design is solid and the material glides smoothly. No complaints at all.,4,0.909,positive,0.324,0.597,0.502,0.463,0.74,0.453
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Looks good in photos but the wheels break easily is frustrating. zipper made noise from day one. Disappointing.,1,0.149,negative,0.362,0.678,0.401,0.417,0.738,0.373
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Really impressed with the affordable. Used it for my Delhi trip and it held up perfectly. The size is excellent.,5,0.679,positive,0.341,0.575,0.567,0.409,0.611,0.374
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,"After 2 uses, the handle broke completely. The cheap zippers is terrible. Would not recommend.",3,0.275,negative,0.472,0.603,0.486,0.447,0.637,0.514
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Very happy with this purchase. affordable is great value for money. Perfect size for international.,5,0.794,positive,0.358,0.5,0.518,0.393,0.655,0.427
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Great luggage! The color options exceeded my expectations. Would definitely recommend to anyone looking for budget-mid options.,4,0.658,positive,0.391,0.593,0.402,0.381,0.729,0.529
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Perfect for my frequent Mumbai trips. trendy design has been amazing. The material is sturdy and well made.,5,0.915,positive,0.392,0.482,0.432,0.42,0.772,0.392
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Good enough for the price paid. durability issues is a small issue. size functions adequately.,4,0.421,neutral,0.431,0.593,0.492,0.492,0.628,0.507
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Amazing product! The wheels quality is superb. color options makes travel so much easier. 5 stars!,5,0.939,positive,0.421,0.516,0.542,0.421,0.732,0.402
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Works fine for basic travel. size is acceptable. Not the best but not the worst either.,4,0.604,neutral,0.314,0.486,0.547,0.366,0.733,0.45
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Bought for international trip but the cheap zippers ruined the experience. The material stopped working mid travel.,1,0.347,negative,0.335,0.658,0.551,0.404,0.613,0.472
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Great luggage! The trendy design exceeded my expectations. Would definitely recommend to anyone looking for budget-mid options.,5,0.879,positive,0.421,0.648,0.585,0.384,0.74,0.426
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Very happy with this purchase. affordable is great value for money. Perfect size for honeymoon.,5,0.854,positive,0.345,0.628,0.487,0.426,0.758,0.367
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Really impressed with the trendy design. Used it for my Goa trip and it held up perfectly. The handle is excellent.,4,0.918,positive,0.372,0.562,0.509,0.334,0.637,0.496
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Perfect for my frequent honeymoon trips. affordable has been amazing. The handle is sturdy and well made.,5,0.756,positive,0.424,0.592,0.428,0.333,0.686,0.425
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Great luggage! The trendy design exceeded my expectations. Would definitely recommend to anyone looking for budget-mid options.,4,0.685,positive,0.346,0.6,0.466,0.365,0.788,0.534
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Not happy with this purchase. The cheap zippers is very noticeable. durability quality is poor for the price.,1,0.369,negative,0.315,0.595,0.571,0.506,0.7,0.43
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,"Decent luggage for the price. size is okay, nothing special. The wheels break easily is a minor concern.",3,0.633,neutral,0.497,0.611,0.406,0.404,0.64,0.528
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,"Disappointed with the durability issues. After just 5 months, the handle started giving issues.",1,0.128,negative,0.315,0.67,0.581,0.461,0.753,0.357
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,"Disappointed with the cheap zippers. After just 6 months, the size started giving issues.",3,0.208,negative,0.326,0.625,0.421,0.419,0.645,0.42
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Good enough for the price paid. durability issues is a small issue. material functions adequately.,3,0.387,neutral,0.456,0.519,0.522,0.396,0.737,0.354
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Good enough for the price paid. cheap zippers is a small issue. wheels functions adequately.,4,0.414,neutral,0.44,0.59,0.423,0.344,0.723,0.531
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Best luggage I have owned in years. affordable is solid and the material glides smoothly. No complaints at all.,4,0.721,positive,0.318,0.482,0.483,0.471,0.762,0.457
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Really impressed with the trendy design. Used it for my international trip and it held up perfectly. The durability is excellent.,4,0.673,positive,0.325,0.516,0.409,0.39,0.731,0.399
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Amazing product! The size quality is superb. affordable makes travel so much easier. 5 stars!,5,0.847,positive,0.431,0.495,0.588,0.361,0.741,0.513
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,Very happy with this purchase. color options is great value for money. Perfect size for business.,4,0.884,positive,0.359,0.611,0.505,0.374,0.74,0.451
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,"Decent luggage for the price. material is okay, nothing special. The wheels break easily is a minor concern.",4,0.511,neutral,0.316,0.662,0.568,0.424,0.661,0.461
Skybags,Skybags Cabin Trolley 55cm,cabin,1100.0,2800.0,62,3.6,1899,"Disappointed with the cheap zippers. After just 2 months, the durability started giving issues.",1,0.28,negative,0.43,0.571,0.423,0.42,0.607,0.406
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Best luggage I have owned in years. lightweight is solid and the handle glides smoothly. No complaints at all.,5,0.655,positive,0.302,0.487,0.472,0.448,0.711,0.432
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Looks good in photos but the durability issues is frustrating. material made noise from day one. Disappointing.,1,0.195,negative,0.352,0.637,0.452,0.419,0.645,0.385
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Quality has gone downhill. The wheels break easily is a deal breaker. durability wobbles badly after light use.,1,0.266,negative,0.337,0.581,0.488,0.383,0.711,0.396
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Bought for family trip but the cheap zippers ruined the experience. The material stopped working mid travel.,3,0.287,negative,0.42,0.55,0.415,0.409,0.702,0.397
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Works fine for basic travel. size is acceptable. Not the best but not the worst either.,3,0.399,neutral,0.385,0.537,0.405,0.441,0.672,0.545
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Best luggage I have owned in years. color options is solid and the material glides smoothly. No complaints at all.,4,0.76,positive,0.358,0.51,0.518,0.341,0.642,0.413
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Best luggage I have owned in years. affordable is solid and the zipper glides smoothly. No complaints at all.,4,0.764,positive,0.5,0.496,0.415,0.507,0.645,0.451
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Good enough for the price paid. wheels break easily is a small issue. size functions adequately.,3,0.544,neutral,0.432,0.584,0.463,0.359,0.715,0.532
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Not happy with this purchase. The durability issues is very noticeable. material quality is poor for the price.,2,0.297,negative,0.323,0.528,0.547,0.496,0.672,0.42
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Great luggage! The lightweight exceeded my expectations. Would definitely recommend to anyone looking for budget-mid options.,5,0.719,positive,0.457,0.526,0.566,0.517,0.785,0.399
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Excellent build quality. The affordable is premium. size function is smooth and reliable. Happy customer!,4,0.752,positive,0.324,0.562,0.501,0.35,0.699,0.526
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Very happy with this purchase. affordable is great value for money. Perfect size for Goa.,4,0.686,positive,0.353,0.591,0.586,0.469,0.625,0.357
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Excellent build quality. The trendy design is premium. durability function is smooth and reliable. Happy customer!,4,0.69,positive,0.473,0.664,0.581,0.391,0.68,0.461
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Amazing product! The material quality is superb. trendy design makes travel so much easier. 5 stars!,5,0.833,positive,0.322,0.624,0.415,0.504,0.79,0.532
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Perfect for my frequent honeymoon trips. color options has been amazing. The material is sturdy and well made.,4,0.87,positive,0.445,0.598,0.564,0.422,0.63,0.352
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Looks good in photos but the cheap zippers is frustrating. durability made noise from day one. Disappointing.,2,0.156,negative,0.335,0.625,0.456,0.475,0.646,0.449
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,"Disappointed with the wheels break easily. After just 5 months, the size started giving issues.",2,0.157,negative,0.364,0.516,0.429,0.483,0.747,0.548
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Very happy with this purchase. color options is great value for money. Perfect size for business.,5,0.914,positive,0.363,0.549,0.433,0.378,0.697,0.395
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Bought this for my Delhi and absolutely love it. lightweight is top notch. The material works smoothly.,4,0.85,positive,0.328,0.521,0.568,0.471,0.605,0.531
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Very happy with this purchase. trendy design is great value for money. Perfect size for Goa.,4,0.711,positive,0.488,0.594,0.546,0.424,0.766,0.409
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Great luggage! The trendy design exceeded my expectations. Would definitely recommend to anyone looking for budget-mid options.,5,0.729,positive,0.473,0.679,0.546,0.343,0.671,0.366
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Very happy with this purchase. trendy design is great value for money. Perfect size for Mumbai.,5,0.751,positive,0.391,0.627,0.534,0.335,0.738,0.528
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,"Decent luggage for the price. zipper is okay, nothing special. The wheels break easily is a minor concern.",4,0.466,neutral,0.468,0.612,0.576,0.327,0.727,0.352
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Bought this for my international and absolutely love it. color options is top notch. The handle works smoothly.,4,0.791,positive,0.397,0.517,0.499,0.346,0.727,0.368
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Average product. color options is decent but the durability issues needs improvement. Okay for occasional use.,3,0.531,neutral,0.342,0.516,0.484,0.373,0.676,0.467
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Best luggage I have owned in years. color options is solid and the size glides smoothly. No complaints at all.,4,0.902,positive,0.475,0.614,0.498,0.446,0.72,0.459
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Not happy with this purchase. The durability issues is very noticeable. handle quality is poor for the price.,2,0.37,negative,0.365,0.612,0.423,0.413,0.664,0.373
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Bought for honeymoon trip but the cheap zippers ruined the experience. The durability stopped working mid travel.,2,0.248,negative,0.437,0.486,0.454,0.363,0.77,0.432
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Best luggage I have owned in years. lightweight is solid and the durability glides smoothly. No complaints at all.,5,0.767,positive,0.388,0.56,0.582,0.374,0.746,0.418
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Really impressed with the lightweight. Used it for my weekend trip and it held up perfectly. The zipper is excellent.,4,0.822,positive,0.333,0.521,0.525,0.51,0.723,0.416
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Really impressed with the trendy design. Used it for my Delhi trip and it held up perfectly. The zipper is excellent.,4,0.924,positive,0.453,0.591,0.531,0.424,0.672,0.39
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,The wheels break easily is a major problem. I expected better quality at this price point. zipper feels cheap.,2,0.314,negative,0.482,0.546,0.443,0.467,0.788,0.357
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Really impressed with the trendy design. Used it for my weekend trip and it held up perfectly. The size is excellent.,5,0.663,positive,0.357,0.485,0.526,0.458,0.607,0.5
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Excellent build quality. The color options is premium. handle function is smooth and reliable. Happy customer!,4,0.673,positive,0.401,0.621,0.547,0.324,0.749,0.458
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Average product. color options is decent but the durability issues needs improvement. Okay for occasional use.,4,0.612,neutral,0.457,0.565,0.549,0.38,0.692,0.37
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Perfect for my frequent weekend trips. color options has been amazing. The material is sturdy and well made.,4,0.717,positive,0.381,0.536,0.457,0.461,0.701,0.426
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Perfect for my frequent Delhi trips. color options has been amazing. The material is sturdy and well made.,5,0.717,positive,0.495,0.559,0.446,0.394,0.713,0.479
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Not happy with this purchase. The durability issues is very noticeable. durability quality is poor for the price.,3,0.106,negative,0.473,0.578,0.45,0.348,0.723,0.445
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Bought for honeymoon trip but the wheels break easily ruined the experience. The handle stopped working mid travel.,2,0.186,negative,0.448,0.647,0.407,0.458,0.72,0.524
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Works fine for basic travel. durability is acceptable. Not the best but not the worst either.,3,0.527,neutral,0.363,0.61,0.464,0.462,0.703,0.522
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Bought for Delhi trip but the durability issues ruined the experience. The wheels stopped working mid travel.,2,0.092,negative,0.303,0.584,0.424,0.359,0.774,0.373
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,"After 6 uses, the handle broke completely. The cheap zippers is terrible. Would not recommend.",1,0.297,negative,0.409,0.56,0.459,0.407,0.659,0.534
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Bought for family trip but the cheap zippers ruined the experience. The size stopped working mid travel.,3,0.265,negative,0.328,0.585,0.441,0.443,0.743,0.454
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Works fine for basic travel. zipper is acceptable. Not the best but not the worst either.,3,0.63,neutral,0.444,0.65,0.427,0.425,0.766,0.352
Skybags,Skybags Check-In Luggage 65cm,medium,2400.0,4200.0,44,3.5,1752,Excellent build quality. The affordable is premium. handle function is smooth and reliable. Happy customer!,4,0.948,positive,0.301,0.62,0.44,0.339,0.692,0.369
